product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
1389,Túi ?eo ipad form dài HASUN HS 622 - Xanh,0.4,960000,1600000,169,1,80,"Túi xách, ?eo",7
1390,Túi ?eo chéo laptop ??n gi?n - ?en,0.3,299000,430000,180,1,80,"Túi xách, ?eo",7
1391,C?p ?eo chéo vbag n?ng ??ng - Nâu,0.38,267000,431000,228,1,80,"Túi xách, ?eo",7
1392,Túi tr?ng c?n kéo du l?ch HASUN HS 665 - ?en,,,1490000,172,1,80,"Túi xách, ?eo",7
1393,Túi ?eo chéo Glamour Chic New MIKKOR GCN - Nâu,,,349000,134,1,80,"Túi xách, ?eo",7
1394,Túi xách LATA th?i th??ng Yuumy03 - ?en,0.38,267000,431000,228,1,80,"Túi xách, ?eo",7
1395,Túi xách nam ELMI da bò ETM546 - Nâu,0.38,267000,431000,228,1,80,"Túi xách, ?eo",7
1396,Túi ?eo ipad form dài HASUN HS 622 - ?en,0.34,295000,447000,241,1,80,"Túi xách, ?eo",7
1397,C?p xách nam ELMI da bò ETM547 - ?en,0.26,158000,214000,265,1,80,"Túi xách, ?eo",7
1398,Túi ?eo chéo Glamour Chic New MIKKOR GCN - Xám,,,246000,169,1,80,"Túi xách, ?eo",7
1399,Túi ?eo chéo Glamour Chic New MIKKOR GCN - Nâu,0.3,744000,1063000,171,1,80,"Túi xách, ?eo",7
1400,C?p xách ?a n?ng nam n? CNT cao c?p - ?en,0.28,142000,196000,234,1,80,"Túi xách, ?eo",7
1401,Túi xách du l?ch HASUN ti?n d?ng HS61 - Xanh,0.42,150000,260000,230,1,80,"Túi xách, ?eo",7
1402,C?p xách ?a n?ng nam n? CNT cao c?p - Vàng ngh?,0.37,215000,340000,122,1,80,"Túi xách, ?eo",7
1403,Túi ?eo chéo l?n MIKKOR The Arnold TA - Xanh ?en,0.31,589000,859000,220,2,80,"Túi xách, ?eo",7
1404,C?p táp nam n? Italy ??c ?áo - ?en,0.03,222000,230000,117,1,80,"Túi xách, ?eo",7
1405,Combo balo rút vs túi ?eo chéo Smile - Believe - A,0.3,255000,364000,134,1,80,"Túi xách, ?eo",7
1406,Túi ?eo chéo Glamour Chic New MIKKOR GCN - Xanh,,,599000,214,1,80,"Túi xách, ?eo",7
1407,Túi xách nam ?eo chéo PM th?i trang - Nâu,0.04,254000,265000,130,1,80,"Túi xách, ?eo",7
1408,C?p Xách Nam Thanh L?ch - Nâu,0.31,589000,859000,220,2,80,"Túi xách, ?eo",7
1409,C?p Nam LATA l?ch lãm CA13 - Da bò,0.28,142000,196000,234,1,80,"Túi xách, ?eo",7
1410,Combo balo rút + túi ?eo chéo s?c màu - Vàng,0.39,567000,930000,134,1,80,"Túi xách, ?eo",7
1411,Túi xách du l?ch unisex VNL cao c?p nâu TXDL123B - Nâu,0.05,205000,215000,257,1,80,"Túi xách, ?eo",7
1412,Túi ?eo chéo h?a ti?t ng? ngh?nh - A,,,599000,214,1,80,"Túi xách, ?eo",7
1413,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh ng?c,0.31,340000,490000,275,1,80,"Túi xách, ?eo",7
1414,Túi xách du l?ch unisex VNL cao c?p ?en TXDL124D - ?en,,,349000,134,1,80,"Túi xách, ?eo",7
1415,Túi ?eo chéo Glamour Chic New MIKKOR GCN - Xám chì,0.42,150000,260000,230,1,80,"Túi xách, ?eo",7
1416,Combo balo rút + túi ?eo chéo s?c màu - Tím,0.03,222000,230000,117,1,80,"Túi xách, ?eo",7
1417,Túi xách du l?ch unisex HASUN n?ng ??ng HS63 - ??,0.31,340000,490000,275,1,80,"Túi xách, ?eo",7
1418,C?p Nam LATA l?ch lãm CA13 - ?en,0.39,215000,350000,213,1,80,"Túi xách, ?eo",7
1419,Túi ?eo chéo h?a ti?t ng? ngh?nh - C,,,349000,134,1,80,"Túi xách, ?eo",7
1420,Túi ?eo chéo l?n MIKKOR The Arnold TA - ?en,0.28,142000,196000,234,1,80,"Túi xách, ?eo",7
1421,Túi xách du l?ch HASUN ti?n d?ng HS61 - Xám,0.31,340000,490000,275,1,80,"Túi xách, ?eo",7
1422,C?p xách ?a n?ng nam n? CNT cao c?p - Nâu ??,0.3,160000,230000,229,1,80,"Túi xách, ?eo",7
1423,C?p Nam LATA l?ch lãm CA13 - Nâu,0.38,150000,240000,146,1,80,"Túi xách, ?eo",7
1424,Túi ?eo mini n?ng ??ng - Xám,0.31,340000,490000,275,1,80,"Túi xách, ?eo",7
1425,Túi xách nam ?eo chéo PM th?i trang - Da bò,,,349000,134,1,80,"Túi xách, ?eo",7
1426,Túi ?eo mini n?ng ??ng - Xanh lính,0.38,150000,240000,146,1,80,"Túi xách, ?eo",7
1427,Túi ?eo chéo l?n MIKKOR The Arnold TA - Nâu,0.31,340000,490000,275,1,80,"Túi xách, ?eo",7
1428,C?p xách ?a n?ng nam n? CNT cao c?p - Nâu,0.31,589000,859000,220,2,80,"Túi xách, ?eo",7
1429,Túi ?eo chéo Unisex s?c ngang cá tính - Xanh ?en,,,349000,134,1,80,"Túi xách, ?eo",7
1430,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh d??ng,0.17,645000,777000,151,1,80,"Túi xách, ?eo",7
1431,Túi xách UINISEX VNL nâu th?i trang VNLTX235B - Nâu,0.3,744000,1063000,159,1,80,"Túi xách, ?eo",7
1432,Túi ?eo chéo h?a ti?t ng? ngh?nh - D,0.17,645000,777000,151,1,80,"Túi xách, ?eo",7
1433,Túi ?eo chéo l?n MIKKOR The Arnold TA - Xám,0.3,255000,364000,134,1,80,"Túi xách, ?eo",7
1434,Túi ?eo chéo Glamour Chic New MIKKOR GCN - H?ng,0.3,160000,230000,229,1,80,"Túi xách, ?eo",7
1435,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - ?en,0.28,142000,196000,234,1,80,"Túi xách, ?eo",7
1436,C?p táp nam n? Fashion Italy - ?en,,,599000,214,1,80,"Túi xách, ?eo",7
1437,Túi ?eo chéo Unisex s?c ngang cá tính - Xám,0.17,645000,777000,151,1,80,"Túi xách, ?eo",7
1438,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh ?en,,,599000,214,1,80,"Túi xách, ?eo",7
1439,Túi xách du l?ch HASUN ti?n d?ng HS61 - ?en,,,349000,134,1,80,"Túi xách, ?eo",7
1440,C?p Xách Nam Thanh L?ch - ?en,0.05,205000,215000,257,1,80,"Túi xách, ?eo",7
1441,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - H?ng,0.31,589000,859000,220,2,80,"Túi xách, ?eo",7
1442,C?p Nam LATA l?ch lãm CA13 - Nâu ??,0.05,205000,215000,257,1,80,"Túi xách, ?eo",7
1443,Túi ?eo chéo h?a ti?t ng? ngh?nh - B,0.04,254000,265000,130,1,80,"Túi xách, ?eo",7
1444,Túi xách nam ?eo chéo PM th?i trang - ?en,0.17,645000,777000,151,1,80,"Túi xách, ?eo",7
1445,Combo balo rút vs túi ?eo chéo Smile - Believe - B,0.3,255000,364000,134,1,80,"Túi xách, ?eo",7
1446,Túi th? thao du l?ch Duti Sport Soccer - ?en,0.35,219000,337000,239,1,80,"Túi xách, ?eo",7
1447,C?p xách nam Lata CA08 - Nâu,0.41,222000,376000,360,1,80,"Túi xách, ?eo",7
1448,Túi ?eo chéo Glamour Chic New - Xanh ng?c,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1449,Túi th? thao du l?ch Duti Sport Soccer - Tím,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1450,Túi ?eo chéo Mikkor Glamour Mac 13'' - H?ng sen,0.36,148000,231000,441,1,80,"Túi xách, ?eo",7
1451,Combo balo và túi ??ng giày th? thao - Xanh d??ng,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1452,Túi ?eo chéo Glamour Chic New - Kem,0.44,185000,330000,289,1,80,"Túi xách, ?eo",7
1453,Túi ?eo chéo Glamour Chic New - B?c,0.41,222000,376000,360,1,80,"Túi xách, ?eo",7
1454,Túi ?eo chéo nam Lata IP05 - Da bò ??m,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1455,Túi ?eo chéo nam da cao c?p - ?en,0.45,150000,273000,202,1,80,"Túi xách, ?eo",7
1456,Túi Ipad ?eo chéo Togo Bags TG03 - Da bò,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1457,Túi th? thao du l?ch Duti Sport Soccer - Xám ??m,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1458,Túi ?eo chéo Glamour Chic New - H?ng sen,0.15,575000,676000,184,1,80,"Túi xách, ?eo",7
1459,Túi ?eo chéo Glamour Chic New - Xanh ?en,0.37,285000,452000,257,1,80,"Túi xách, ?eo",7
1460,Túi ?eo chéo Mikkor Glamour Mac 13'' - Xám,0.15,575000,676000,184,1,80,"Túi xách, ?eo",7
1461,C?p xách nam Lata CA10 - Nâu,0.35,124000,191000,221,1,80,"Túi xách, ?eo",7
1462,C?p công s? th?i trang nam n? - ?en,0.37,285000,452000,257,1,80,"Túi xách, ?eo",7
1463,Túi ?eo chéo Glamour Chic New - ??,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1464,Túi ?eo chéo Mikkor Glamour Mac 13'' - Xanh ng?c,0.16,740000,881000,119,1,80,"Túi xách, ?eo",7
1465,Túi ?eo chéo nam da cao c?p - Nâu,0.36,148000,231000,441,1,80,"Túi xách, ?eo",7
1466,Túi xách mini unisex ??ng ?i?n tho?i - Nâu,0.24,665000,875000,251,1,80,"Túi xách, ?eo",7
1467,Túi ?eo chéo Mikkor Glamour Mac 13'' - ?en,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1468,C?p xách nam Lata CA10 - Da bò,0.41,417000,707000,109,1,80,"Túi xách, ?eo",7
1469,Túi ?eo chéo Mikkor Glamour Mac 13'' - ??,0.41,222000,376000,360,1,80,"Túi xách, ?eo",7
1470,Túi ?eo chéo Mikkor Glamour Mac 13'' - Xanh ?en,0.3,290000,414000,421,6,80,"Túi xách, ?eo",7
1471,C?p xách nam Lata CA08 - Da bò,0.36,148000,231000,441,1,80,"Túi xách, ?eo",7
1472,Túi Ipad ?eo chéo Togo Bags TG03 - Nâu,0.3,290000,414000,421,6,80,"Túi xách, ?eo",7
1473,Túi ?eo chéo Mikkor Glamour Mac 13'' - Nâu,0.36,148000,231000,441,1,80,"Túi xách, ?eo",7
1474,Túi ?eo chéo nam Lata IP05 - Nâu,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1475,Túi du l?ch Lata unisex TR02 - Da bò ??m,0.16,740000,881000,119,1,80,"Túi xách, ?eo",7
1476,C?p công s? nam n? th?i trang - ?en,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1477,Túi ?eo chéo Mikkor Glamour Mac 13'' - Kem,0.35,219000,337000,239,1,80,"Túi xách, ?eo",7
1478,Túi xách mini unisex ??ng ?i?n tho?i - ?en,0.24,665000,875000,251,1,80,"Túi xách, ?eo",7
1479,Túi th? thao du l?ch Duti Sport Soccer - ??,0.24,665000,875000,251,1,80,"Túi xách, ?eo",7
1480,C?p xách CNT unisex th?i trang - ?en,0.45,150000,273000,202,1,80,"Túi xách, ?eo",7
1481,Túi ?eo chéo Glamour Chic New - Xanh rêu,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1482,C?p xách nam Lata CA08 - ?en,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1483,Túi th? thao du l?ch Duti Sport Soccer - Xám,0.36,148000,231000,441,1,80,"Túi xách, ?eo",7
1484,Túi du l?ch Lata unisex TR02 - Nâu,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1485,Túi ?eo chéo nam Lata IP05 - ?en,0.15,575000,676000,184,1,80,"Túi xách, ?eo",7
1486,Túi ?eo chéo nam da cao c?p - Da bò,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1487,C?p xách CNT unisex th?i trang - Nâu,0.35,185000,285000,139,1,80,"Túi xách, ?eo",7
1488,Túi ?eo chéo Glamour Chic New - Xanh lá,0.35,219000,337000,239,1,80,"Túi xách, ?eo",7
1489,Túi Ipad ?eo chéo Togo Bags TG03 - ?en,0.36,148000,231000,441,1,80,"Túi xách, ?eo",7
1490,Túi th? thao du l?ch Duti Sport Soccer - Vàng,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1491,Túi xách du l?ch nam n? ti?n l?i - Nâu,0.37,285000,452000,257,1,80,"Túi xách, ?eo",7
1492,Túi ?eo chéo Glamour Chic New - ?en,0.06,329000,350000,211,1,80,"Túi xách, ?eo",7
1493,Túi du l?ch Lata unisex TR02 - Da bò,0.06,329000,350000,231,1,80,"Túi xách, ?eo",7
1494,Balo dù nam n? Dutti h?a ti?t th?i trang - A,0.35,229000,350000,154,1,80,Ba lô,8
1495,Balo dù nam n? Dutti h?a ti?t th?i trang - B,0.35,229000,350000,154,1,80,Ba lô,8
1496,Balo ph??t th?i trang - ??,0.33,235000,350000,281,1,80,Ba lô,8
1497,Balo MIKKOR the Boris Premier TBPR - ??,,,799000,221,1,80,Ba lô,8
1498,Balo MIKKOR the Boris Premier TBPR - ?en,,,799000,221,1,80,Ba lô,8
1499,Balo ph??t cá tính - ?en,0.31,339000,490000,292,1,80,Ba lô,8
1500,Balo nam n? th?i trang - ?en,0.3,189000,270000,173,1,80,Ba lô,8
1501,Balo nam n? Dutti n?ng ??ng - Xanh,0.44,225000,399000,214,1,80,Ba lô,8
1502,Balo MIKKOR the Boris Premier TBPR - Xanh ?en,,,799000,221,1,80,Ba lô,8
1503,Balo ph??t th?i trang - Xanh lính,0.33,235000,350000,281,1,80,Ba lô,8
1504,Balo nam n? Style Hàn Qu?c Night - ?en,0.47,160000,300000,8,1,80,Ba lô,8
1505,Balo ph??t cá tính - Tím than,0.31,339000,490000,292,1,80,Ba lô,8
1506,Balo nam n? th?i trang - Xanh lính,0.3,189000,270000,173,1,80,Ba lô,8
1507,Balo ph??t th?i trang - Cam,0.33,235000,350000,281,1,80,Ba lô,8
1508,Balo ph??t th?i trang - ?en,0.33,235000,350000,281,1,80,Ba lô,8
1509,Balo nam n? th?i trang - ??,0.3,189000,270000,173,1,80,Ba lô,8
1510,Balo MIKKOR the Boris Premier TBPR - ??ng,,,799000,221,1,80,Ba lô,8
1511,Balo MIKKOR the Boris Premier TBPR - Xám,,,799000,221,1,80,Ba lô,8
1512,Balo unisex Polyester hoa th?i trang - Xanh,0.38,385000,620000,2,1,80,Ba lô,8
1513,Balo ph??t th?i trang - Xanh d??ng,0.33,235000,350000,281,1,80,Ba lô,8
1514,Ba lô v?i b? nam n? in hình d? th??ng - Xanh ?en,0.41,190000,320000,190,1,80,Ba lô,8
1515,Balo ?eo chéo ph?i s?c S - ?en,0.43,169000,299000,147,1,80,Ba lô,8
1516,Balo ph??t cá tính - Xanh d??ng,0.31,339000,490000,292,1,80,Ba lô,8
1517,Balo ph??t th?i trang - Xanh lá,0.33,235000,350000,281,1,80,Ba lô,8
1518,Balo ph??t cá tính - Xanh rêu,0.31,339000,490000,292,1,80,Ba lô,8
1519,C?p ?a n?ng ti?n d?ng HASUN HS 73 - ?en,,,249000,187,1,80,Ba lô,8
1520,Balo ph??t cá tính - Tím,0.31,339000,490000,292,1,80,Ba lô,8
1521,Balo ph??t th?i trang - Xám,0.33,235000,350000,281,1,80,Ba lô,8
1522,Balo nam n? th?i trang - Xanh ?en,0.3,189000,270000,173,1,80,Ba lô,8
1523,Balo ph??t nam n? th?i trang - Xanh,0.4,180000,300000,291,1,80,Ba lô,8
1524,Balo nam n? Dutti n?ng ??ng - ?en,0.44,225000,399000,214,1,80,Ba lô,8
1525,Balo ph??t nam n? th?i trang - Tím,0.4,180000,300000,291,1,80,Ba lô,8
1526,Balo ph??t cá tính - Xám,0.31,339000,490000,292,1,80,Ba lô,8
1527,Balo ph??t nam n? th?i trang - H?ng,0.4,180000,300000,291,1,80,Ba lô,8
1528,Balo nam n? ?ôi cánh thiên th?n - ?en,0.32,170000,250000,133,1,80,Ba lô,8
1529,Balo ph??t th?i trang - Xanh ?en,0.33,235000,350000,281,1,80,Ba lô,8
1530,Balo ?eo chéo ph?i s?c S - Nâu,0.43,169000,299000,147,1,80,Ba lô,8
1531,Balo ph??t th?i trang - Xanh,0.33,235000,350000,281,1,80,Ba lô,8
1532,Balo ph??t nam n? th?i trang - Cam,0.4,180000,300000,291,1,80,Ba lô,8
1533,Balo ?eo chéo ph?i s?c S - ??,0.43,169000,299000,147,1,80,Ba lô,8
1534,Balo ph??t nam n? th?i trang - ??,0.4,180000,300000,291,1,80,Ba lô,8
1535,Balo ph??t cá tính - Cam,0.31,339000,490000,292,1,80,Ba lô,8
1536,Balo nam n? th?i trang - Tím,0.3,189000,270000,173,1,80,Ba lô,8
1537,Balo ph??t nam n? th?i trang - Vàng,0.4,180000,300000,291,1,80,Ba lô,8
1538,Balo ph??t cá tính - Xanh ?en,0.31,339000,490000,292,1,80,Ba lô,8
1539,Balo nam n? Galaxy cá tính - Xanh,0.33,199000,299000,163,1,80,Ba lô,8
1540,Balo ph??t cá tính - Xanh lá,0.31,339000,490000,292,1,80,Ba lô,8
1541,Ba lô v?i b? nam n? in hình d? th??ng - ?en,0.41,190000,320000,190,1,80,Ba lô,8
1542,Balo nam n? Dutti style Korea v?i dù - Xanh ?en,0.36,225000,350000,117,1,80,Ba lô,8
1543,Balo laptop nam n? Troy - ??,0.35,303000,466000,122,1,80,Ba lô,8
1544,Balo du l?ch nam HASUN n?ng ??ng HXK002 - Nâu,0.03,380000,390000,227,1,80,Ba lô,8
1545,Balo Unisex Troy n?ng ??ng - H?ng,0.34,230000,350000,260,1,80,Ba lô,8
1546,Balo du l?ch nam HASUN n?ng ??ng HXK002 - ?en,0.03,380000,390000,227,1,80,Ba lô,8
1547,Balo nam n? Dutti l?p th? - Xanh d??ng,0.34,225000,340000,140,1,80,Ba lô,8
1548,Balo laptop nam n? Troy - Tím,0.35,303000,466000,122,1,80,Ba lô,8
1549,Balo laptop nam n? Dutti sành ?i?u - ?en,0.29,295000,415000,161,1,80,Ba lô,8
1550,Balo nam n? Dutti l?p th? - ??,0.34,225000,340000,140,1,80,Ba lô,8
1551,Balo nam HASUN n?ng ??ng HS52 - ??,,,326000,186,1,80,Ba lô,8
1552,Balo du l?ch nam HASUN n?ng ??ng HXK002 - Xám,0.03,380000,390000,227,1,80,Ba lô,8
1553,Balo nam n? style Korea sành ?i?u - ?en,0.2,403000,504000,226,1,80,Ba lô,8
1554,Balo Laptop nam HASUN th?i trang HS46 - Xanh d??ng,0.03,294000,304000,144,1,80,Ba lô,8
1555,Balo nam n? style Korea sành ?i?u - Xanh rêu,0.2,403000,504000,226,1,80,Ba lô,8
1556,Balo du l?ch nam HASUN th? thao HXK001 - Xám,0.03,365000,375000,239,1,80,Ba lô,8
1557,Balo laptop nam HASUN tr? trung HS645 - ?en,0.03,312000,322000,229,1,80,Ba lô,8
1558,Combo balo rút + túi ?eo chéo Pikachu - Minion - Xanh,0.34,145000,220000,184,1,80,Ba lô,8
1559,Balo nam n? Dutti style Korea v?i dù - Xanh lá,0.36,225000,350000,117,1,80,Ba lô,8
1560,Balo nam n? Dutti style Korea v?i dù - Xám,0.36,225000,350000,117,1,80,Ba lô,8
1561,Balo laptop nam n? Troy - ?en,0.35,303000,466000,122,1,80,Ba lô,8
1562,Balo Laptop nam HASUN th?i trang HS46 - ??,0.03,294000,304000,144,1,80,Ba lô,8
1563,Balo laptop nam HASUN phong cách HS648 - ??,0.03,348000,358000,182,1,80,Ba lô,8
1564,Balo laptop nam HASUN tr? trung HS645 - Xám,0.03,312000,322000,229,1,80,Ba lô,8
1565,Combo balo dây rút + túi ?eo chéo Totoro - Doremon - B,0.37,145000,230000,233,1,80,Ba lô,8
1566,Balo laptop nam n? Dutti sành ?i?u - Xám,0.29,295000,415000,161,1,80,Ba lô,8
1567,Balo laptop nam HASUN tr? trung HS645 - Tím,0.03,312000,322000,229,1,80,Ba lô,8
1568,Combo balo rút + túi ?eo chéo Pikachu - Minion - Tr?ng,0.34,145000,220000,184,1,80,Ba lô,8
1569,Balo laptop nam n? Dutti sành ?i?u - Xanh lá,0.29,295000,415000,161,1,80,Ba lô,8
1570,Balo Unisex Troy n?ng ??ng - ?en,0.34,230000,350000,260,1,80,Ba lô,8
1571,Balo nam n? style d? th??ng - Kem,0.37,190000,300000,256,1,80,Ba lô,8
1572,Combo balo rút + túi ?eo chéo Paris - London - ??,0.37,145000,230000,269,1,80,Ba lô,8
1573,Balo laptop nam n? Dutti sành ?i?u - H?ng,0.29,295000,415000,161,1,80,Ba lô,8
1574,Balo laptop nam HASUN phong cách HS648 - Xám,0.03,348000,358000,182,1,80,Ba lô,8
1575,Balo nam n? Dutti style Korea v?i dù - ??,0.36,225000,350000,117,1,80,Ba lô,8
1576,Combo balo rút và balo mini cá tính - Xanh,0.39,165000,270000,261,1,80,Ba lô,8
1577,Balo nam HASUN n?ng ??ng HS52 - Nâu,,,326000,186,1,80,Ba lô,8
1578,Combo balo rút vs túi ?eo chéo ??c l? - B,0.4,150000,250000,244,1,80,Ba lô,8
1579,Balo du l?ch nam HASUN th? thao HXK001 - ??,0.03,365000,375000,239,1,80,Ba lô,8
1580,Balo nam n? style Korea sành ?i?u - Xanh d??ng,0.2,403000,504000,226,1,80,Ba lô,8
1581,Balo nam HASUN n?ng ??ng HS52 - Xanh ?en,,,326000,186,1,80,Ba lô,8
1582,Combo balo dây rút + túi ?eo chéo Totoro - Doremon - A,0.37,145000,230000,233,1,80,Ba lô,8
1583,Combo balo rút vs túi ?eo chéo ??c l? - A,0.4,150000,250000,244,1,80,Ba lô,8
1584,Balo Laptop nam HASUN th?i trang HS46 - Nâu,0.03,294000,304000,144,1,80,Ba lô,8
1585,Balo nam n? Dutti style Korea v?i dù - Xanh rêu,0.36,225000,350000,117,1,80,Ba lô,8
1586,Balo Unisex Troy n?ng ??ng - Xanh ?en,0.34,230000,350000,260,1,80,Ba lô,8
1587,Balo ph??t nam n? style cá tính - Xanh,0.38,350000,560000,140,1,80,Ba lô,8
1588,Balo laptop nam n? Dutti sành ?i?u - Xanh d??ng,0.29,295000,415000,161,1,80,Ba lô,8
1589,Combo balo rút + túi ?eo chéo Paris - London - Kem,0.37,145000,230000,269,1,80,Ba lô,8
1590,Balo nam n? Hàn qu?c th?i trang - Da bò,0.35,183000,282000,206,1,80,Ba lô,8
1591,Balo nam n? Hàn qu?c th?i trang - Xanh ?en,0.35,183000,282000,206,1,80,Ba lô,8
1592,Balo du l?ch ph?i m? th?i trang - Xám,0.33,275000,410000,308,1,80,Ba lô,8
1593,Ba lô Mikkor Editor Backpack - ?en,0.1,449000,499000,224,1,80,Ba lô,8
1594,Ba lô Mikkor Editor Backpack - B?c,0.1,449000,499000,224,1,80,Ba lô,8
1595,Balo v?i b? Dutti 01.Teener xu?t kh?u - Xanh d??ng,0.25,203000,271000,260,1,80,Ba lô,8
1596,Ba lô laptop nam n? 7S - Xám,0.29,349000,492000,191,1,80,Ba lô,8
1597,Ba lô laptop nam n? 7S - ??,0.29,349000,492000,191,1,80,Ba lô,8
1598,Ba lô Mikkor Editor Backpack - Tím,0.1,449000,499000,224,1,80,Ba lô,8
1599,Balo Nam n? c? l?n siêu b?n - Xám,0.32,337000,496000,457,7,80,Ba lô,8
1600,Ba lô Mikkor Editor Backpack - Kem,0.1,449000,499000,224,1,80,Ba lô,8
1601,Balo nam n? th? thao phong cách - Xám,0.29,270000,380000,178,1,80,Ba lô,8
1602,Balo v?i b? Dutti 01.Teener xu?t kh?u - Tím than,0.25,203000,271000,260,1,80,Ba lô,8
1603,Balo nam n? Hàn qu?c th?i trang - Nâu,0.35,183000,282000,206,1,80,Ba lô,8
1604,Balo du l?ch ph?i m? th?i trang - Xanh ?en,0.33,275000,410000,308,1,80,Ba lô,8
1605,Balo nam n? v?i b? Simple cá tính - Cam,0.4,250000,417000,276,2,80,Ba lô,8
1606,Balo nam n? style Korea sành ?i?u - Vàng,0.2,403000,504000,226,1,80,Ba lô,8
1607,Balo du l?ch ph?i m? th?i trang - Xanh lá,0.33,275000,410000,308,1,80,Ba lô,8
1608,Balo du l?ch ph?i m? th?i trang - ??,0.33,275000,410000,308,1,80,Ba lô,8
1609,Balo du l?ch ph?i m? th?i trang - ?en,0.33,275000,410000,308,1,80,Ba lô,8
1610,Balo laptop nam n? ph?i màu Style - Xanh d??ng,0.37,273000,433000,314,1,80,Ba lô,8
1611,Balo nam n? th? thao phong cách - Xanh d??ng,0.29,270000,380000,178,1,80,Ba lô,8
1612,Ba lô laptop nam n? 7S - H?ng,0.29,349000,492000,191,1,80,Ba lô,8
1613,Balo nam n? v?i b? Simple cá tính - Xanh ?en,0.4,250000,417000,276,2,80,Ba lô,8
1614,Balo nam n? th? thao phong cách - ??,0.29,270000,380000,178,1,80,Ba lô,8
1615,Balo nam n? th? thao phong cách - Cam,0.29,270000,380000,178,1,80,Ba lô,8
1616,Balo laptop nam n? ph?i màu Style - ??,0.37,273000,433000,314,1,80,Ba lô,8
1617,Balo nam n? th? thao phong cách - Xanh lá,0.29,270000,380000,178,1,80,Ba lô,8
1618,Balo nam n? v?i b? Simple cá tính - H?ng,0.4,250000,417000,276,2,80,Ba lô,8
1619,Balo v?i b? Dutti 01.Teener xu?t kh?u - Tím,0.25,203000,271000,260,1,80,Ba lô,8
1620,Ba lô Mikkor Editor Backpack - H?ng sen,0.1,449000,499000,224,1,80,Ba lô,8
1621,Balo nam n? Hàn qu?c th?i trang - ?en,0.35,183000,282000,206,1,80,Ba lô,8
1622,Balo nam n? th? thao phong cách - Xanh,0.29,270000,380000,178,1,80,Ba lô,8
1623,Ba lô Mikkor Editor Backpack - Xanh ?en,0.1,449000,499000,224,1,80,Ba lô,8
1624,Balo nam n? th?i trang - Xanh lá,0.32,230000,340000,229,1,80,Ba lô,8
1625,Balo v?i b? Dutti 01.Teener xu?t kh?u - Cam,0.25,203000,271000,260,1,80,Ba lô,8
1626,Ba lô Mikkor Editor Backpack - Nâu,0.1,449000,499000,224,1,80,Ba lô,8
1627,Ba lô Mikkor Editor Backpack - ??,0.1,449000,499000,224,1,80,Ba lô,8
1628,Balo nam n? Hàn qu?c th?i trang - ??,0.35,183000,282000,206,1,80,Ba lô,8
1629,Balo nam n? style Korea sành ?i?u - Nâu,0.2,403000,504000,226,1,80,Ba lô,8
1630,Ba lô laptop nam n? 7S - Xanh d??ng,0.29,349000,492000,191,1,80,Ba lô,8
1631,Balo Nam n? c? l?n siêu b?n - ?en,0.32,337000,496000,457,7,80,Ba lô,8
1632,Balo v?i b? Dutti 01.Teener xu?t kh?u - H?ng,0.25,203000,271000,260,1,80,Ba lô,8
1633,Balo laptop nam n? ph?i màu Style - Cam,0.37,273000,433000,314,1,80,Ba lô,8
1634,Ba lô Mikkor Editor Backpack - Xanh d??ng,0.1,449000,499000,224,1,80,Ba lô,8
1635,Balo Nam n? c? l?n siêu b?n - Tím,0.32,337000,496000,457,7,80,Ba lô,8
1636,Balo Nam n? c? l?n siêu b?n - ??,0.32,337000,496000,457,7,80,Ba lô,8
1637,Balo nam n? v?i b? Simple cá tính - Xanh lá,0.4,250000,417000,276,2,80,Ba lô,8
1638,Balo du l?ch ph?i h?a ti?t th?i trang HASUN HS58 - Nâu,,,234000,213,1,80,Ba lô,8
1639,Balo MIKKOR Ducerbackpack New Mikkor DBP - H?ng,,,649000,243,1,80,Ba lô,8
1640,Balo Unisex LEO tr?n Kimtabags - Ca cao,,,549000,201,1,80,Ba lô,8
1641,Ba lô nam CLASSIC 28L CABINZERO h?a ti?t - Xanh lính,,,1390000,128,1,80,Ba lô,8
